timestamp,open,high,low,close,volume
2024-01-02 05:45:00+00:00,2007.827200638412,2016.5892332917497,2006.0951124322025,2014.8571450855402,573
2024-01-02 06:00:00+00:00,2014.8571450855402,2016.3978986859058,2011.7438594776645,2013.2846130780301,746
2024-01-02 06:15:00+00:00,2013.2846130780301,2014.8143046888406,2008.3516351375797,2009.8813267483902,658
2024-01-02 06:30:00+00:00,2009.8813267483902,2013.338448445243,2008.9868797891609,2012.4440014860138,717
2024-01-02 06:45:00+00:00,2012.4440014860138,2015.0021382580037,2010.411676248197,2012.9698130201868,982
2024-01-02 07:00:00+00:00,2012.9698130201868,2015.1307989451345,2010.5036281855685,2012.6646141105161,104
2024-01-02 07:15:00+00:00,2012.6646141105161,2017.8827540070547,2010.5939297022983,2015.8120695988368,420
2024-01-02 07:30:00+00:00,2015.8120695988368,2020.1348804840725,2013.4601756185768,2017.7829865038125,642
2024-01-02 07:45:00+00:00,2017.7829865038125,2020.8518514491532,2016.176292721912,2019.2451576672527,470
2024-01-02 08:00:00+00:00,2019.2451576672527,2025.7898671886092,2016.59811939279,2023.1428289141465,630
2024-01-02 08:15:00+00:00,2023.1428289141465,2026.198876159062,2021.2347812467415,2024.2908284916568,484
2024-01-02 08:30:00+00:00,2024.2908284916568,2027.0128778754452,2019.0726604480471,2021.7947098318355,216
2024-01-02 08:45:00+00:00,2021.7947098318355,2023.276018404596,2018.8490112598433,2020.330319832604,184
2024-01-02 09:00:00+00:00,2020.330319832604,2022.5709147686814,2015.9857487906015,2018.226343726679,267
2024-01-02 09:15:00+00:00,2018.226343726679,2019.9934419144859,2017.305956260874,2019.0730544486808,447
2024-01-02 09:30:00+00:00,2019.0730544486808,2019.6935636566245,2014.1041738975343,2014.724683105478,915
2024-01-02 09:45:00+00:00,2014.724683105478,2017.5569662190067,2004.5222458526396,2007.3545289661681,837
2024-01-02 10:00:00+00:00,2007.3545289661681,2009.0779125460558,2005.9850929618717,2007.7084765417594,742
2024-01-02 10:15:00+00:00,2007.7084765417594,2008.2279020255642,2001.8295300846512,2002.348955568456,642
2024-01-02 10:30:00+00:00,2002.348955568456,2004.3514600581318,1992.5446074018441,1994.54711189152,930
2024-01-02 10:45:00+00:00,1994.54711189152,1998.8577980906466,1991.7262334875743,1996.036919686701,135
2024-01-02 11:00:00+00:00,1996.036919686701,1998.4281854761743,1990.8090944572873,1993.2003602467607,195
2024-01-02 11:15:00+00:00,1993.2003602467607,1998.1387875896899,1990.240669183524,1995.1790965264531,936
2024-01-02 11:30:00+00:00,1995.1790965264531,1998.0005786367267,1990.2404419057218,1993.0619240159954,631
2024-01-02 11:45:00+00:00,1993.0619240159954,1994.6372758224768,1987.0193051573679,1988.5946569638493,741
2024-01-02 12:00:00+00:00,1988.5946569638493,1989.5945831245538,1982.6551712102914,1983.655097370996,983
2024-01-02 12:15:00+00:00,1983.655097370996,1984.2194807043347,1981.0488895889305,1981.6132729222693,578
2024-01-02 12:30:00+00:00,1981.6132729222693,1982.7100129268902,1979.433351073035,1980.530091077656,424
2024-01-02 12:45:00+00:00,1980.530091077656,1982.55046220665,1975.250629465842,1977.271000594836,618
2024-01-02 13:00:00+00:00,1977.271000594836,1980.0063192277307,1973.4243413497675,1976.159659982662,322
2024-01-02 13:15:00+00:00,1976.159659982662,1976.5580536374073,1969.699415935328,1970.0978095900732,939
2024-01-02 13:30:00+00:00,1970.0978095900732,1972.6426730177777,1967.6100362670622,1970.1548996947668,847
2024-01-02 13:45:00+00:00,1970.1548996947668,1972.4984568166153,1960.7564723835624,1963.100029505411,255
2024-01-02 14:00:00+00:00,1963.100029505411,1965.2552219654306,1960.183865890924,1962.3390583509436,941
2024-01-02 14:15:00+00:00,1962.3390583509436,1965.7973130671792,1961.6193677090157,1965.0776224252513,213
2024-01-02 14:30:00+00:00,1965.0776224252513,1969.9040198210255,1964.5474034966574,1969.3738008924315,448
2024-01-02 14:45:00+00:00,1969.3738008924315,1978.4258354885742,1967.0858669960319,1976.1379015921746,652
2024-01-02 15:00:00+00:00,1976.1379015921746,1978.1745471304437,1967.9599406559116,1969.9965861941807,398
2024-01-02 15:15:00+00:00,1969.9965861941807,1974.3315711181237,1968.6532426397796,1972.9882275637226,266
2024-01-02 15:30:00+00:00,1972.9882275637226,1979.03781488394,1971.7043478564083,1977.7539351766256,748
2024-01-02 15:45:00+00:00,1977.7539351766256,1982.1167624530647,1977.2735144476003,1981.6363417240393,840
2024-01-02 16:00:00+00:00,1981.6363417240393,1984.5863938699943,1975.0065466196884,1977.9565987656433,174
2024-01-02 16:15:00+00:00,1977.9565987656433,1982.1352865070949,1975.407614557736,1979.5863022991875,706
2024-01-02 16:30:00+00:00,1979.5863022991875,1989.8780785407007,1976.672522493491,1986.9642987350041,535
2024-01-02 16:45:00+00:00,1986.9642987350041,1989.4672198790101,1978.5202190252103,1981.0231401692163,633
2024-01-02 17:00:00+00:00,1981.0231401692163,1984.4907177296157,1979.443733886663,1982.9113114470624,323
2024-01-02 17:15:00+00:00,1982.9113114470624,1989.9083386788418,1980.3303411034333,1987.3273683352127,169
2024-01-02 17:30:00+00:00,1987.3273683352127,1988.2360286615938,1983.651926991238,1984.5605873176191,578
2024-01-02 17:45:00+00:00,1984.5605873176191,1989.0101524298068,1982.4262514279892,1986.8758165401769,529
2024-01-02 18:00:00+00:00,1986.8758165401769,1987.8837535996622,1981.6169725176073,1982.6249095770927,335
2024-01-02 18:15:00+00:00,1982.6249095770927,1984.030725353563,1978.0010982611955,1979.4069140376657,922
2024-01-02 18:30:00+00:00,1979.4069140376657,1982.0415190321787,1973.5402820080626,1976.1748870025756,320
2024-01-02 18:45:00+00:00,1976.1748870025756,1978.4226184372535,1974.6873690433968,1976.9351004780747,951
2024-01-02 19:00:00+00:00,1976.9351004780747,1979.6268618563106,1973.883643709761,1976.5754050879968,540
2024-01-02 19:15:00+00:00,1976.5754050879968,1982.2903767660687,1974.6357957012938,1980.3507673793656,606
2024-01-02 19:30:00+00:00,1980.3507673793656,1981.5009091043933,1975.4799602839198,1976.6301020089475,641
2024-01-02 19:45:00+00:00,1976.6301020089475,1977.6941668591362,1975.047138477234,1976.1112033274228,416
2024-01-02 20:00:00+00:00,1976.1112033274228,1980.3179112377509,1975.7065362324302,1979.9132441427582,123
2024-01-02 20:15:00+00:00,1979.9132441427582,1984.005665444071,1978.0426488584983,1982.135070159811,443
2024-01-02 20:30:00+00:00,1982.135070159811,1984.685536902171,1974.3403171898246,1976.8907839321846,123
2024-01-02 20:45:00+00:00,1976.8907839321846,1980.4967947142065,1975.9165935270466,1979.5226043090686,525
2024-01-02 21:00:00+00:00,1979.5226043090686,1981.1502250104459,1976.0018114647753,1977.6294321661526,422
2024-01-02 21:15:00+00:00,1977.6294321661526,1982.081620960563,1974.7021344889588,1979.1543232833692,438
2024-01-02 21:30:00+00:00,1979.1543232833692,1981.7536914934403,1977.7454988972693,1980.3448671073404,753
2024-01-02 21:45:00+00:00,1980.3448671073404,1987.999021989003,1977.5259493117899,1985.1801041934525,234
2024-01-02 22:00:00+00:00,1985.1801041934525,1988.1737799007383,1982.6492673791613,1985.642943086447,236
2024-01-02 22:15:00+00:00,1985.642943086447,1987.3106382080036,1976.6268857265138,1978.2945808480704,692
2024-01-02 22:30:00+00:00,1978.2945808480704,1980.318705352874,1970.8579020517907,1972.8820265565944,554
2024-01-02 22:45:00+00:00,1972.8820265565944,1976.332703648411,1972.3184225377477,1975.7690996295644,479
2024-01-02 23:00:00+00:00,1975.7690996295644,1977.4898212993196,1973.027894731712,1974.7486164014672,638
2024-01-02 23:15:00+00:00,1974.7486164014672,1981.5993559529506,1972.3974404656813,1979.2481800171647,417
2024-01-02 23:30:00+00:00,1979.2481800171647,1981.3200114837869,1978.259051141947,1980.3308826085693,956
2024-01-02 23:45:00+00:00,1980.3308826085693,1980.8587063597831,1976.8384840532428,1977.3663078044567,688
2024-01-03 00:00:00+00:00,1977.3663078044567,1982.1236459552479,1976.8942356970856,1981.6515738478768,211
2024-01-03 00:15:00+00:00,1981.6515738478768,1982.4595952423813,1977.646172932319,1978.4541943268234,421
2024-01-03 00:30:00+00:00,1978.4541943268234,1979.4572931579492,1969.3456537353054,1970.3487525664311,364
2024-01-03 00:45:00+00:00,1970.3487525664311,1980.9655854441578,1967.8815212088432,1978.4983540865699,236
2024-01-03 01:00:00+00:00,1978.4983540865699,1980.0689049880775,1969.3814046226164,1970.951955524124,522
2024-01-03 01:15:00+00:00,1970.951955524124,1975.2308990405363,1969.1832875783114,1973.4622310947236,653
2024-01-03 01:30:00+00:00,1973.4622310947236,1978.371494281408,1972.262026087371,1977.1712892740554,297
2024-01-03 01:45:00+00:00,1977.1712892740554,1978.91678537669,1976.0074275100972,1977.7529236127318,145
2024-01-03 02:00:00+00:00,1977.7529236127318,1979.5654164397304,1969.2929413694958,1971.1054341964943,836
2024-01-03 02:15:00+00:00,1971.1054341964943,1977.4208443335312,1968.7954912030357,1975.1109013400726,508
2024-01-03 02:30:00+00:00,1975.1109013400726,1975.967398652773,1968.5681874768738,1969.4246847895743,633
2024-01-03 02:45:00+00:00,1969.4246847895743,1970.9273384420153,1962.6367851993314,1964.1394388517724,494
2024-01-03 03:00:00+00:00,1964.1394388517724,1966.1753930870834,1960.6832643336816,1962.7192185689926,708
2024-01-03 03:15:00+00:00,1962.7192185689926,1968.6636293849117,1959.8724757996142,1965.8168866155333,209
2024-01-03 03:30:00+00:00,1965.8168866155333,1968.0794693851979,1964.7345960001091,1966.9971787697737,246
2024-01-03 03:45:00+00:00,1966.9971787697737,1971.5895833922991,1965.5969193994952,1970.1893240220206,202
2024-01-03 04:00:00+00:00,1970.1893240220206,1972.0398425133399,1966.5914561688794,1968.4419746601986,765
2024-01-03 04:15:00+00:00,1968.4419746601986,1969.1985147177506,1967.0076856891965,1967.7642257467485,814
2024-01-03 04:30:00+00:00,1967.7642257467485,1969.7178169555639,1961.3404854525959,1963.2940766614113,865
2024-01-03 04:45:00+00:00,1963.2940766614113,1966.172001051913,1959.1723462968594,1962.050270687361,183
2024-01-03 05:00:00+00:00,1962.050270687361,1965.470253436728,1960.9591634881665,1964.3791462375334,763
2024-01-03 05:15:00+00:00,1964.3791462375334,1965.9983085443644,1961.5823850897875,1963.2015473966185,426
2024-01-03 05:30:00+00:00,1963.2015473966185,1965.7628125540152,1962.508015997815,1965.0692811552117,731
2024-01-03 05:45:00+00:00,1965.0692811552117,1966.7837597232951,1961.1030464648147,1962.8175250328982,364
2024-01-03 06:00:00+00:00,1962.8175250328982,1965.685824873495,1957.6250890628528,1960.4933889034496,561
2024-01-03 06:15:00+00:00,1960.4933889034496,1962.4215349564347,1958.71882862382,1960.646974676805,664
2024-01-03 06:30:00+00:00,1960.646974676805,1961.5829204730685,1958.946990129431,1959.8829359256945,747
2024-01-03 06:45:00+00:00,1959.8829359256945,1963.3914654838993,1958.6977938931357,1962.2063234513405,598
2024-01-03 07:00:00+00:00,1962.2063234513405,1964.8971666248947,1960.2152895185077,1962.9061326920619,204
2024-01-03 07:15:00+00:00,1962.9061326920619,1972.3388187518135,1960.3176237932544,1969.750309853006,693
2024-01-03 07:30:00+00:00,1969.750309853006,1971.304684155431,1967.3314265828888,1968.8858008853138,934
2024-01-03 07:45:00+00:00,1968.8858008853138,1970.5333167836695,1966.3436192868728,1967.9911351852286,164
2024-01-03 08:00:00+00:00,1967.9911351852286,1970.450257792585,1961.442330432231,1963.9014530395875,361
2024-01-03 08:15:00+00:00,1963.9014530395875,1964.6525553050546,1963.2398201786596,1963.9909224441267,349
2024-01-03 08:30:00+00:00,1963.9909224441267,1969.5002574883224,1961.1655593507796,1966.6748943949754,685
2024-01-03 08:45:00+00:00,1966.6748943949754,1968.2541437307189,1962.1859579147144,1963.765207250458,648
2024-01-03 09:00:00+00:00,1963.765207250458,1965.0045043568414,1962.330830511536,1963.5701276179195,919
2024-01-03 09:15:00+00:00,1963.5701276179195,1968.7775120925783,1961.1866449695663,1966.394029444225,517
2024-01-03 09:30:00+00:00,1966.394029444225,1967.4426661602442,1964.8463492782716,1965.894985994291,593
2024-01-03 09:45:00+00:00,1965.894985994291,1966.6616113541722,1963.0882810643413,1963.8549064242227,792
2024-01-03 10:00:00+00:00,1963.8549064242227,1968.7344630301218,1962.801098938177,1967.680655544076,530
2024-01-03 10:15:00+00:00,1967.680655544076,1970.1767697539472,1965.5663854240631,1968.0624996339343,404
2024-01-03 10:30:00+00:00,1968.0624996339343,1970.2757325770565,1967.4108133278012,1969.6240462709234,407
2024-01-03 10:45:00+00:00,1969.6240462709234,1975.7970063895093,1968.07090507928,1974.243865197866,349
2024-01-03 11:00:00+00:00,1974.243865197866,1979.7730221289137,1973.2421574983725,1978.7713144294203,924
2024-01-03 11:15:00+00:00,1978.7713144294203,1980.5695235589271,1975.5995069211526,1977.3977160506595,656
2024-01-03 11:30:00+00:00,1977.3977160506595,1978.1478729287555,1974.570683561397,1975.320840439493,848
2024-01-03 11:45:00+00:00,1975.320840439493,1978.8282630760007,1972.9369399223567,1976.4443625588644,243
2024-01-03 12:00:00+00:00,1976.4443625588644,1979.212796423558,1973.1511040365465,1975.9195379012401,981
2024-01-03 12:15:00+00:00,1975.9195379012401,1977.1304484852255,1967.2149271243447,1968.4258377083302,164
2024-01-03 12:30:00+00:00,1968.4258377083302,1974.7572581450775,1967.1217361779013,1973.4531566146486,409
2024-01-03 12:45:00+00:00,1973.4531566146486,1975.4587219376717,1971.5240101169254,1973.5295754399485,299
2024-01-03 13:00:00+00:00,1973.5295754399485,1978.7318293005821,1971.2359903249132,1976.4382441855469,409
2024-01-03 13:15:00+00:00,1976.4382441855469,1976.9819814573675,1971.2635464578445,1971.8072837296652,307
2024-01-03 13:30:00+00:00,1971.8072837296652,1979.0235452455004,1969.6777504616794,1976.8940119775145,798
2024-01-03 13:45:00+00:00,1976.8940119775145,1979.379052568122,1972.0844726336522,1974.5695132242597,678
2024-01-03 14:00:00+00:00,1974.5695132242597,1976.9982587623115,1971.7156212204095,1974.1443667584613,525
2024-01-03 14:15:00+00:00,1974.1443667584613,1975.6605611877837,1967.102690258999,1968.6188846883215,357
2024-01-03 14:30:00+00:00,1968.6188846883215,1971.117411910737,1965.4631463841818,1967.9616736065973,411
2024-01-03 14:45:00+00:00,1967.9616736065973,1969.7540556894198,1965.265008683487,1967.0573907663095,922
2024-01-03 15:00:00+00:00,1967.0573907663095,1967.9279680988889,1965.4577189504373,1966.3282962830167,248
2024-01-03 15:15:00+00:00,1966.3282962830167,1969.178200993505,1965.2036365575266,1968.053541268015,434
2024-01-03 15:30:00+00:00,1968.053541268015,1970.2014215104796,1966.1432030791352,1968.2910833216,330
2024-01-03 15:45:00+00:00,1968.2910833216,1973.9469318244435,1966.480233962243,1972.1360824650865,689
2024-01-03 16:00:00+00:00,1972.1360824650865,1974.5847963286765,1967.8416895056648,1970.2904033692548,577
2024-01-03 16:15:00+00:00,1970.2904033692548,1972.5111453507038,1964.1486868643206,1966.3694288457696,958
